identifier,identifier_type_genome1,identifier_type_genome2,record_id_genome1,record_id_genome2,supporting_types_genome1,supporting_types_genome2,start_genome1,start_genome2,end_genome1,end_genome2,strand_genome1,strand_genome2,start_difference_bp,position_match_within_threshold,status
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,445388,,446327,,1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,961603,,963067,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1031779,,1033201,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1102615,,1108831,,1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1115376,,1121163,,1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1488734,,1490246,,1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2298173,,2299514,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2550934,,2556337,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2975594,,2976986,,1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3661139,,3666563,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3993764,,3996134,,1,,False,unique_to_genome2_or_no_match_within_500bp
AAA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4534076,,4534622,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,77344,,78184,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,375215,,376010,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,398395,,399370,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,468102,,468867,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,753616,,755392,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,837039,,837681,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1061603,,1062446,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1073486,,1075313,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1356451,,1357561,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2136788,,2138018,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2854951,,2855680,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2935788,,2936451,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3206820,,3207906,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3462761,,3464198,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3481619,,3482415,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3652642,,3653455,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3786671,,3787595,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4315470,,4316106,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4324038,,4325958,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,376276,,377110,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,490984,,492706,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1733464,,1734262,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1869205,,1870024,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2408726,,2409932,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2964093,,2965056,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2989813,,2990680,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3069352,,3070165,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3157035,,3157794,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3303077,,3303965,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3461802,,3462609,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3480613,,3481471,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4102269,,4103076,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter permease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4268179,,4269244,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,474965,,476024,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1647832,,1648879,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1824592,,1826122,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1851841,,1853155,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2358571,,2360353,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2377540,,2378881,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2477263,,2478478,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2958409,,2959423,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4100743,,4102066,,1,,False,unique_to_genome2_or_no_match_within_500bp
ABC1 kinase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1448037,,1449720,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC1 kinase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2094392,,2095883,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC1 kinase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2262312,,2264322,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ABC1 kinase family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4509953,,4511705,,1,,False,unique_to_genome2_or_no_match_within_500bp
AEC family transporter,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3231571,,3232492,,1,,False,unique_to_genome2_or_no_match_within_500bp
AI-2E family transporter,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,26685,,27858,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AI-2E family transporter,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2455706,,2456894,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP synthase subunit I,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1508932,,1509370,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding cassette domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1702193,,1703924,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding cassette domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2531177,,2533421,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding cassette domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2822363,,2823092,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding cassette domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2990744,,2991761,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding cassette domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3698935,,3699718,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding cassette domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3765068,,3766073,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,143128,,144268,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,510793,,511405,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,523906,,526351,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,651420,,653313,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,856992,,858471,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,861586,,863842,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,924483,,926259,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1055500,,1057165,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1171399,,1173886,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1174819,,1177633,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1746826,,1747267,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1819015,,1821484,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2453369,,2454791,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2956070,,2958422,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2979842,,2981405,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3158938,,3161392,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3180962,,3182630,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3290464,,3291046,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3669688,,3671002,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3827018,,3828548,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3905483,,3907631,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4070327,,4072469,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4209022,,4211281,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4313630,,4315394,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-dependent Clp protease ATP-binding subunit,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3656371,,3658861,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-dependent Clp protease proteolytic subunit,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2773827,,2774478,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-dependent Clp protease proteolytic subunit,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2774558,,2775155,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-dependent DNA helicase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2924201,,2925779,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-dependent DNA helicase RecQ,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3654720,,3656169,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-dependent Zn protease,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3205866,,3206589,,1,,False,unique_to_genome2_or_no_match_within_500bp
ATP-grasp domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,251915,,253259,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ATP/GTP-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2799753,,2800863,,-1,,False,unique_to_genome2_or_no_match_within_500bp
AbrB family transcriptional regulator,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3287670,,3288063,,1,,False,unique_to_genome2_or_no_match_within_500bp
Adaptive-response sensory-kinase SasA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1664974,,1666747,,1,,False,unique_to_genome2_or_no_match_within_500bp
Adaptive-response sensory-kinase SasA,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3142069,,3144253,,1,,False,unique_to_genome2_or_no_match_within_500bp
AmpG family muropeptide MFS transporter,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,792570,,793785,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ArnT family glycosyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,946553,,948200,,1,,False,unique_to_genome2_or_no_match_within_500bp
ArnT family glycosyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2810917,,2812549,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ArnT family glycosyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3026057,,3027947,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ArsA family ATPase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3941740,,3942847,,1,,False,unique_to_genome2_or_no_match_within_500bp
ArsB/NhaD family transporter,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1619825,,1621187,,1,,False,unique_to_genome2_or_no_match_within_500bp
ArsR/SmtB family transcription factor,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,235011,,235347,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ArsR/SmtB family transcription factor,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,266988,,267384,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ArsR/SmtB family transcription factor,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,502012,,502435,,1,,False,unique_to_genome2_or_no_match_within_500bp
ArsR/SmtB family transcription factor,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2430036,,2430381,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ArsR/SmtB family transcription factor,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2886805,,2887180,,-1,,False,unique_to_genome2_or_no_match_within_500bp
B12-binding domain-containing radical SAM protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3706589,,3708176,,1,,False,unique_to_genome2_or_no_match_within_500bp
BMP family ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,864428,,865433,,-1,,False,unique_to_genome2_or_no_match_within_500bp
Bacteriohemerythrin,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,431923,,432343,,-1,,False,unique_to_genome2_or_no_match_within_500bp
BamA/TamA family outer membrane protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3436726,,3438943,,-1,,False,unique_to_genome2_or_no_match_within_500bp
BolA family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,170215,,170467,,-1,,False,unique_to_genome2_or_no_match_within_500bp
C40 family peptidase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3776384,,3777254,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CAAD domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1851229,,1851649,,1,,False,unique_to_genome2_or_no_match_within_500bp
CBS domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2998398,,2998863,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CCA tRNA nucleotidyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3997038,,3998295,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CDGSH iron-sulfur domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2859893,,2860148,,1,,False,unique_to_genome2_or_no_match_within_500bp
CGLD27 family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2661232,,2661733,,1,,False,unique_to_genome2_or_no_match_within_500bp
CHASE domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3718304,,3721283,,1,,False,unique_to_genome2_or_no_match_within_500bp
CHASE2 domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1607915,,1609922,,1,,False,unique_to_genome2_or_no_match_within_500bp
CHASE2 domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2239480,,2241700,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CHASE4 domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3154478,,3156908,,1,,False,unique_to_genome2_or_no_match_within_500bp
CHAT domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,51807,,54420,,1,,False,unique_to_genome2_or_no_match_within_500bp
CHAT domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,64961,,67565,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CHAT domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1847239,,1848929,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CHAT domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3301668,,3303018,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CIA30 family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,144391,,145498,,1,,False,unique_to_genome2_or_no_match_within_500bp
CO2 hydration protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1574982,,1576107,,1,,False,unique_to_genome2_or_no_match_within_500bp
CO2 hydration protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,4436038,,4437349,,-1,,False,unique_to_genome2_or_no_match_within_500bp
COP23 domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1690970,,1691510,,1,,False,unique_to_genome2_or_no_match_within_500bp
CPP1-like family protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1168167,,1168788,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CRR6 family NdhI maturation factor,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2118339,,2118819,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CTP synthase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3299289,,3301026,,1,,False,unique_to_genome2_or_no_match_within_500bp
Ca(2+)/H(+) antiporter,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1218504,,1219620,,-1,,False,unique_to_genome2_or_no_match_within_500bp
Calcium-transporting ATPase CtpE,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1789692,,1792209,,1,,False,unique_to_genome2_or_no_match_within_500bp
Calvin cycle protein CP12,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2567702,,2567936,,-1,,False,unique_to_genome2_or_no_match_within_500bp
Calx-beta domain-containing protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,3079647,,3081816,,1,,False,unique_to_genome2_or_no_match_within_500bp
CatB-related O-acetyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2850641,,2851235,,-1,,False,unique_to_genome2_or_no_match_within_500bp
ChaN family lipoprotein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,2645349,,2646468,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CheR family methyltransferase,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,895036,,896731,,-1,,False,unique_to_genome2_or_no_match_within_500bp
CmpA/NrtA family ABC transporter substrate-binding protein,,standard_name,,urn.local...5l-kjtwnn5,,CDS,,1066032,,1067373,,-1,,False,unique_to_genome2_or_no_match_within_500bp
